,Year,Rank,Name,Stat
0,2020,1.,Mookie Betts, 3.6
1,2020,2.,Shane Bieber, 3.3
2,2020,3.,Freddie Freeman, 3.2
3,2020,4.,Manny Machado, 3.1
4,2020,5.,José Abreu, 3.1
5,2020,6.,DJ LeMahieu, 3.0
6,2020,7.,Hyun Jin Ryu, 3.0
7,2020,8.,Max Fried, 2.9
8,2020,9.,Zack Wheeler, 2.9
9,2020,10.,Dansby Swanson, 2.9
10,2019,1.,Cody Bellinger, 9.1
11,2019,2.,Alex Bregman, 9.1
12,2019,3.,Marcus Semien, 8.9
13,2019,4.,Matt Chapman, 8.3
14,2019,5.,Mike Trout, 8.2
15,2019,6.,Jacob deGrom, 8.2
16,2019,7.,Mike Minor, 7.7
17,2019,8.,Lance Lynn, 7.5
18,2019,9.,Justin Verlander, 7.3
19,2019,10.,Ketel Marte, 7.2
20,2018,1.,Mookie Betts, 10.6
21,2018,2.,Jacob deGrom, 10.3
22,2018,3.,Mike Trout, 10.2
23,2018,4.,Aaron Nola, 9.7
24,2018,5.,Max Scherzer, 9.2
25,2018,6.,Matt Chapman, 8.3
26,2018,7.,Kyle Freeland, 8.0
27,2018,8.,Francisco Lindor, 7.8
28,2018,9.,Jose Ramirez, 7.6
29,2018,10.,Alex Bregman, 7.3
30,2017,1.,Joey Votto, 8.1
31,2017,2.,Giancarlo Stanton, 8.0
32,2017,3.,Aaron Judge, 7.9
33,2017,3.,Corey Kluber, 7.9
34,2017,5.,Andrelton Simmons, 7.8
35,2017,6.,Jose Altuve, 7.6
36,2017,7.,Max Scherzer, 7.5
37,2017,8.,Jose Ramirez, 7.0
38,2017,9.,Mike Trout, 6.7
39,2017,10.,Nolan Arenado, 6.6
40,2016,1.,Mike Trout, 10.5
41,2016,2.,Mookie Betts, 9.5
42,2016,3.,Jose Altuve, 7.9
43,2016,4.,Justin Verlander, 7.4
44,2016,5.,Manny Machado, 7.3
45,2016,5.,Robinson Cano, 7.3
46,2016,7.,Kris Bryant, 7.3
47,2016,8.,Josh Donaldson, 7.2
48,2016,9.,Carlos Correa, 7.0
49,2016,10.,Adrian Beltre, 6.7
50,2015,1.,Bryce Harper, 9.7
51,2015,2.,Mike Trout, 9.6
52,2015,3.,Zack Greinke, 9.5
53,2015,4.,Jake Arrieta, 8.6
54,2015,5.,Paul Goldschmidt, 8.3
55,2015,6.,Joey Votto, 7.8
56,2015,7.,Manny Machado, 7.5
57,2015,8.,Max Scherzer, 7.4
58,2015,9.,Clayton Kershaw, 7.3
59,2015,10.,Josh Donaldson, 7.1
60,2014,1.,Clayton Kershaw, 8.2
61,2014,2.,Corey Kluber, 8.1
62,2014,3.,Mike Trout, 7.7
63,2014,4.,Michael Brantley, 7.0
64,2014,5.,Josh Donaldson, 6.9
65,2014,6.,Jose Bautista, 6.9
66,2014,7.,Cole Hamels, 6.6
67,2014,8.,Johnny Cueto, 6.6
68,2014,9.,Giancarlo Stanton, 6.5
69,2014,10.,Anthony Rendon, 6.5
70,2013,1.,Mike Trout, 8.9
71,2013,2.,Clayton Kershaw, 8.6
72,2013,3.,Andrew McCutchen, 7.8
73,2013,4.,Carlos Gomez, 7.6
74,2013,5.,Miguel Cabrera, 7.5
75,2013,6.,Josh Donaldson, 7.2
76,2013,7.,Chris Davis, 7.1
77,2013,8.,Hisashi Iwakuma, 7.0
78,2013,9.,Cliff Lee, 6.8
79,2013,10.,Joey Votto, 6.6
80,2012,1.,Mike Trout, 10.5
81,2012,2.,Robinson Cano, 8.4
82,2012,3.,Justin Verlander, 8.0
83,2012,4.,Buster Posey, 7.6
84,2012,5.,Adrian Beltre, 7.2
85,2012,6.,Yadier Molina, 7.2
86,2012,7.,Miguel Cabrera, 7.1
87,2012,8.,David Wright, 7.1
88,2012,9.,Andrew McCutchen, 6.9
89,2012,10.,Ryan Braun, 6.9
90,2011,1.,Cliff Lee, 9.0
91,2011,2.,Justin Verlander, 8.6
92,2011,2.,Roy Halladay, 8.6
93,2011,4.,Jacoby Ellsbury, 8.3
94,2011,5.,Jose Bautista, 8.3
95,2011,6.,Matt Kemp, 8.0
96,2011,7.,Dustin Pedroia, 8.0
97,2011,8.,Ryan Braun, 7.7
98,2011,9.,Miguel Cabrera, 7.6
99,2011,10.,Ben Zobrist, 7.6
100,2010,1.,Josh Hamilton, 8.7
101,2010,2.,Roy Halladay, 8.3
102,2010,3.,Evan Longoria, 8.2
103,2010,4.,Robinson Cano, 8.1
104,2010,5.,Adrian Beltre, 7.8
105,2010,6.,Albert Pujols, 7.5
106,2010,7.,Brett Gardner, 7.4
