,Year,Rank,Name,Stat
0,2020,1.,Joey Gallo, 120
1,2020,2.,Mookie Betts, 113
2,2020,3.,Kole Calhoun, 102
3,2020,4.,Charlie Blackmon, 101
4,2020,5.,Jason Heyward, 98
5,2020,6.,Michael Conforto, 92
6,2020,7.,Josh Reddick, 89
7,2020,7.,Wil Myers, 89
8,2020,9.,Adam Eaton, 81
9,2020,10.,Nicholas Castellanos, 78
10,2019,1.,Kole Calhoun, 310
11,2019,2.,Bryce Harper, 284
12,2019,3.,Nicholas Castellanos, 281
13,2019,4.,Mookie Betts, 274
14,2019,5.,Adam Eaton, 267
15,2019,6.,Yasiel Puig, 244
16,2019,7.,Michael Conforto, 242
17,2019,8.,Charlie Blackmon, 232
18,2019,9.,Christian Yelich, 218
19,2019,10.,Adam Jones, 207
20,2018,1.,Nick Markakis, 312
21,2018,2.,Nicholas Castellanos, 287
22,2018,3.,Mitch Haniger, 282
23,2018,4.,Stephen Piscotty, 273
24,2018,5.,Andrew McCutchen, 262
25,2018,6.,Mookie Betts, 241
26,2018,7.,Kole Calhoun, 230
27,2018,8.,Gregory Polanco, 229
28,2018,9.,Max Kepler, 214
29,2018,10.,Nomar Mazara, 213
30,2018,10.,Carlos Gonzalez, 213
31,2017,1.,Mookie Betts, 366
32,2017,2.,Giancarlo Stanton, 320
33,2017,3.,Kole Calhoun, 312
34,2017,4.,Nick Markakis, 286
35,2017,5.,Jose Bautista, 274
36,2017,6.,Aaron Judge, 265
37,2017,7.,Max Kepler, 264
38,2017,8.,Avisail Garcia, 263
39,2017,9.,Yasiel Puig, 259
40,2017,10.,Hunter Pence, 256
41,2016,1.,Mookie Betts, 346
42,2016,2.,Nick Markakis, 311
43,2016,3.,Kole Calhoun, 306
44,2016,4.,George Springer, 304
45,2016,5.,Adam Eaton, 296
46,2016,6.,Jay Bruce, 265
47,2016,7.,Bryce Harper, 256
48,2016,7.,Stephen Piscotty, 256
49,2016,9.,Carlos Gonzalez, 251
50,2016,10.,Nomar Mazara, 236
51,2015,1.,Kole Calhoun, 342
52,2015,2.,Shin-Soo Choo, 315
53,2015,3.,Jay Bruce, 300
