,Year,Rank,Name,Stat
0,2020,1.,Lourdes Gurriel Jr., 100
1,2020,2.,Tyler O'Neill, 89
2,2020,3.,David Peralta, 86
3,2020,4.,Robbie Grossman, 84
4,2020,4.,Eddie Rosario, 84
5,2020,6.,Alex Gordon, 81
6,2020,7.,Kyle Tucker, 76
7,2020,8.,Kyle Schwarber, 70
8,2020,9.,Eloy Jimenez, 68
9,2020,10.,Justin Upton, 65
10,2019,1.,Juan Soto, 273
11,2019,2.,Alex Gordon, 268
12,2019,3.,Kyle Schwarber, 214
13,2019,4.,David Peralta, 201
14,2019,5.,Robbie Grossman, 197
15,2019,6.,Eloy Jimenez, 190
16,2019,7.,Eddie Rosario, 188
17,2019,8.,Marcell Ozuna, 181
18,2019,9.,Andrew Benintendi, 172
19,2019,10.,Michael Brantley, 159
20,2018,1.,Justin Upton, 294
21,2018,2.,Marcell Ozuna, 264
22,2018,3.,Corey Dickerson, 255
23,2018,4.,Alex Gordon, 249
24,2018,5.,Rhys Hoskins, 235
25,2018,6.,Eddie Rosario, 227
26,2018,7.,Michael Brantley, 221
27,2018,8.,David Peralta, 219
28,2018,9.,Juan Soto, 207
29,2018,10.,Denard Span, 203
30,2017,1.,Justin Upton, 318
31,2017,2.,Marcell Ozuna, 305
32,2017,3.,Adam Duvall, 267
33,2017,4.,Alex Gordon, 259
34,2017,5.,Eddie Rosario, 225
35,2017,6.,Khris Davis, 212
36,2017,7.,Brett Gardner, 205
37,2017,8.,Andrew Benintendi, 189
38,2017,9.,Corey Dickerson, 182
39,2017,10.,Melky Cabrera, 172
40,2016,1.,Adam Duvall, 270
41,2016,2.,Justin Upton, 253
42,2016,3.,Brett Gardner, 249
43,2016,4.,Melky Cabrera, 232
44,2016,5.,Alex Gordon, 222
45,2016,6.,Angel Pagan, 218
46,2016,7.,Ryan Braun, 208
47,2016,8.,Jayson Werth, 197
48,2016,9.,Christian Yelich, 192
49,2016,10.,Melvin Upton Jr., 177
50,2015,1.,Yoenis Céspedes, 247
51,2015,2.,Justin Upton, 235
52,2015,3.,Melky Cabrera, 220
